Date,Close/Last,Volume,Open,High,Low
11/17/2025,89.09,25605780,89.08,89.30,88.98
11/14/2025,88.87,38550500,89.79,89.835,88.87
11/13/2025,89.38,33825910,89.80,89.94,89.38
11/12/2025,90.12,23594940,89.95,90.32,89.88
11/11/2025,89.96,18942300,89.95,90.065,89.775
11/10/2025,89.55,24093450,89.49,89.67,89.385
11/07/2025,89.57,28530050,89.355,89.87,89.355
11/06/2025,89.76,33027350,89.56,89.85,89.53
11/05/2025,88.96,44643440,89.51,89.545,88.88
11/04/2025,89.94,26383780,89.78,90.06,89.74
11/03/2025,89.74,40752280,89.62,89.82,89.42
10/31/2025,90.29,38247270,90.56,90.66,90.20
10/30/2025,90.56,42649220,90.39,90.97,90.3544
10/29/2025,91.09,39551590,91.88,91.89,91.015
10/28/2025,92.02,23564520,91.85,92.175,91.81
10/27/2025,91.78,30033570,91.32,91.79,91.0944
10/24/2025,91.47,28265990,91.585,91.60,91.16
10/23/2025,91.43,28275140,91.61,91.7851,91.29
10/22/2025,92.06,30496150,91.991,92.175,91.82
10/21/2025,92.00,24514340,91.99,92.185,91.9101
10/20/2025,91.55,28429280,91.46,91.56,91.28
10/17/2025,91.20,40240380,91.25,91.29,90.90
10/16/2025,91.34,39631150,90.515,91.495,90.45
10/15/2025,90.66,31333910,90.955,91.30,90.47
10/14/2025,90.86,29800000,90.65,90.915,90.43
10/13/2025,90.57,28035540,90.28,90.58,89.86
10/10/2025,90.62,59389370,89.98,90.72,89.90
10/09/2025,89.18,21578690,89.17,89.29,89.005
10/08/2025,89.25,22506240,89.60,89.615,89.13
10/07/2025,89.18,29103350,88.97,89.38,88.812
10/06/2025,88.67,28370980,88.71,89.155,88.65
10/03/2025,89.38,25884470,89.63,89.72,89.27
10/02/2025,89.55,23208340,89.31,89.69,89.19
10/01/2025,89.29,39408910,89.45,89.64,89.09
09/30/2025,89.37,38583990,89.66,90.04,89.21
09/29/2025,89.63,32286170,89.29,89.74,89.26
09/26/2025,88.90,30955060,88.99,89.47,88.69
09/25/2025,88.98,29882470,88.845,89.03,88.46
09/24/2025,88.98,28097980,89.08,89.16,88.70
09/23/2025,89.32,26689040,88.965,89.36,88.75
09/22/2025,88.70,24758220,88.82,88.91,88.54
09/19/2025,89.02,32509220,89.07,89.225,88.785
09/18/2025,89.19,55717920,89.26,89.47,88.90
09/17/2025,90.12,49121750,90.71,91.04,89.87
09/16/2025,90.35,26794230,90.09,90.495,90.04
09/15/2025,90.16,24820120,90.15,90.455,90.065
09/12/2025,89.95,32968580,89.83,89.98,89.4919
09/11/2025,90.34,46694390,89.91,90.48,89.90
09/10/2025,89.74,40713570,89.40,90.065,89.19
09/09/2025,89.23,37126430,89.40,89.55,88.99
09/08/2025,89.74,54538680,89.17,89.755,89.12
09/05/2025,88.56,69667950,88.22,88.61,88.14
09/04/2025,87.23,40501550,87.02,87.24,86.58
09/03/2025,86.57,52499540,85.93,86.81,85.89
09/02/2025,85.63,48760600,85.63,85.84,85.48
08/29/2025,86.60,41686430,86.76,86.86,86.44
08/28/2025,87.22,32205940,86.78,87.26,86.66
08/27/2025,86.65,38142760,86.105,86.66,86.00
08/26/2025,86.75,30259350,86.51,86.79,86.223
08/25/2025,86.80,27011920,86.725,87.05,86.65
08/22/2025,87.05,49871850,86.83,87.302,86.72
08/21/2025,86.41,28643890,86.56,86.675,86.105
08/20/2025,86.84,25912480,86.59,86.965,86.56
08/19/2025,86.65,28780630,86.45,86.75,86.445
08/18/2025,86.15,26777510,86.50,86.54,85.985
08/15/2025,86.40,36343550,86.66,86.78,86.25
08/14/2025,87.02,33397440,87.51,87.51,86.89
08/13/2025,87.67,30817490,87.44,87.81,87.425
08/12/2025,86.95,41087210,86.90,86.9681,86.55
08/11/2025,87.39,20100910,87.54,87.67,87.28
08/08/2025,87.29,21596330,87.36,87.385,87.1546
08/07/2025,87.67,29213150,87.915,88.25,87.59
08/06/2025,87.82,42589350,87.84,88.045,86.92
08/05/2025,88.33,28586110,87.85,88.45,87.78
08/04/2025,88.06,36425170,87.955,88.15,87.65
08/01/2025,87.82,63434530,87.56,87.93,87.515
07/31/2025,86.92,49814080,87.13,87.41,86.84
07/30/2025,86.87,40670870,86.77,86.96,86.56
07/29/2025,87.32,47828280,86.23,87.34,86.20
07/28/2025,85.87,26812460,85.99,86.20,85.83
07/25/2025,86.43,27196150,85.80,86.44,85.72
07/24/2025,85.89,25164760,85.55,86.24,85.51
07/23/2025,86.04,31008450,86.05,86.20,85.785
07/22/2025,86.52,35190320,86.17,86.77,86.11
07/21/2025,86.00,40019530,86.215,86.505,85.96
07/18/2025,85.24,27534950,85.43,85.46,85.10
07/17/2025,85.11,31875450,85.22,85.485,84.99
07/16/2025,85.13,65987690,85.275,85.6566,84.19
07/15/2025,85.01,40454990,85.89,85.91,84.90
07/14/2025,85.61,24609530,85.54,85.88,85.315
07/11/2025,85.79,40764790,86.23,86.27,85.64
07/10/2025,86.99,24525550,86.83,87.06,86.485
07/09/2025,86.93,29821890,86.19,86.93,86.175
07/08/2025,86.03,31406990,85.57,86.04,85.44
07/07/2025,86.14,38314670,86.54,86.56,85.92
07/03/2025,86.97,26729100,87.165,87.29,86.85
07/02/2025,87.58,39382250,87.19,87.59,87.10
07/01/2025,88.14,38960580,88.13,88.31,87.66
06/30/2025,88.25,53695170,87.86,88.435,87.61
06/27/2025,87.39,74993500,87.57,88.16,87.235
06/26/2025,87.95,30467520,87.59,87.95,87.20
06/25/2025,87.51,26345290,87.11,87.51,86.80
06/24/2025,87.40,32959110,86.47,87.59,86.425
06/23/2025,86.77,36851820,86.93,87.4407,86.77
06/20/2025,86.49,26001910,86.14,86.79,85.95
06/18/2025,86.65,38588980,86.88,87.09,86.35
06/17/2025,86.50,34521570,86.00,86.66,85.75
06/16/2025,85.46,36496630,86.08,86.43,85.46
06/13/2025,86.33,49373980,86.73,86.875,85.775
06/12/2025,87.17,43017810,86.89,87.20,86.60
06/11/2025,86.14,36334820,85.81,86.40,85.71
06/10/2025,85.88,24857000,86.095,86.1774,85.515
06/09/2025,85.44,26560750,85.04,85.64,85.035
06/06/2025,85.35,38130100,85.79,85.925,85.275
06/05/2025,86.45,37715270,86.68,86.93,86.22
06/04/2025,86.39,57441530,85.79,86.65,85.645
06/03/2025,85.01,33731260,85.44,85.735,84.885
06/02/2025,85.16,46213110,85.29,85.47,84.79
05/30/2025,86.28,49042060,86.085,86.47,85.88
05/29/2025,86.15,39003620,85.77,86.26,85.64
05/28/2025,85.36,34806780,85.41,85.5372,84.97
05/27/2025,85.73,56773410,85.35,86.025,85.15
05/23/2025,84.55,47139250,84.77,84.82,84.305
05/22/2025,84.41,61747850,83.521,84.43,83.295
05/21/2025,83.97,77053060,84.68,85.055,83.7601
05/20/2025,85.43,35493070,85.425,85.60,85.06
05/19/2025,86.05,49361880,84.91,86.116,84.83
05/16/2025,86.30,31778180,86.87,86.89,86.195
05/15/2025,86.07,59447990,85.63,86.32,85.48
05/14/2025,85.32,42119810,85.75,85.87,85.20
05/13/2025,85.89,53912160,86.13,86.285,85.50
05/12/2025,86.24,32115030,86.38,86.78,86.19
05/09/2025,87.05,17007870,87.00,87.31,86.92
05/08/2025,86.92,25483680,88.015,88.06,86.89
05/07/2025,87.90,23178420,87.92,88.21,87.82
05/06/2025,87.53,21095150,86.80,87.53,86.64
05/05/2025,87.24,22862810,87.345,87.405,86.83
05/02/2025,87.73,32090380,87.71,88.0674,87.54
05/01/2025,88.69,29932840,89.26,89.28,88.30
04/30/2025,89.47,42630590,89.78,90.05,89.33
04/29/2025,90.20,22129480,89.32,90.21,89.295
04/28/2025,89.45,20130510,88.655,89.53,88.612
04/25/2025,88.89,22513930,88.90,89.105,88.595
04/24/2025,88.24,24190770,88.03,88.35,87.76
04/23/2025,87.32,44082160,88.88,89.06,87.1701
04/22/2025,86.48,32552090,86.82,87.0212,86.40
04/21/2025,86.00,39343220,86.60,87.07,85.98
04/17/2025,87.53,31758430,88.04,88.20,87.23
04/16/2025,88.31,35607340,87.80,88.50,87.47
04/15/2025,87.82,22553900,87.15,88.185,87.035
04/14/2025,87.51,37596370,87.40,87.71,86.815
04/11/2025,86.89,94814140,85.87,87.2993,85.00
04/10/2025,86.42,78591990,87.74,88.175,86.3501
04/09/2025,88.87,131353500,87.27,88.91,85.89
04/08/2025,88.35,73861860,89.28,90.20,88.22
04/07/2025,90.05,124987600,91.88,92.19,89.795
04/04/2025,92.85,92794210,93.65,94.09,92.82
04/03/2025,91.85,57467360,92.52,92.73,91.84
04/02/2025,91.43,43488410,92.37,92.37,90.66
04/01/2025,91.49,39800070,91.25,91.905,91.21
03/31/2025,91.03,38824320,91.23,91.335,90.36
03/28/2025,90.14,39869370,89.88,90.34,89.81
03/27/2025,88.91,23674540,88.85,89.025,88.63
03/26/2025,89.17,25165320,89.39,89.595,89.09
03/25/2025,89.76,22333830,89.57,90.08,89.51
03/24/2025,89.77,27985580,90.20,90.255,89.70
03/21/2025,90.70,29192080,91.33,91.435,90.62
03/20/2025,91.24,35645820,92.20,92.24,91.155
03/19/2025,91.18,31378710,90.68,91.22,90.38
03/18/2025,90.71,23654750,90.14,91.02,90.12
03/17/2025,90.62,26700280,90.80,91.18,90.38
03/14/2025,90.17,24657990,90.01,90.41,89.86
03/13/2025,90.65,38675410,89.58,90.71,89.375
03/12/2025,89.86,32734570,90.00,90.38,89.78
03/11/2025,90.40,40555670,90.965,91.4905,90.14
03/10/2025,91.05,41440750,91.08,91.625,90.91
03/07/2025,90.11,36903630,91.14,91.16,89.985
03/06/2025,90.40,42827470,90.48,90.80,89.7337
03/05/2025,90.70,50215940,91.56,91.80,90.61
03/04/2025,91.43,56721960,92.44,92.79,91.265
03/03/2025,92.57,42904170,91.41,92.71,91.37
02/28/2025,92.43,49388600,91.85,92.475,91.4701
02/27/2025,91.31,53373570,91.31,91.79,91.14
02/26/2025,91.96,32220190,91.42,92.06,91.20
02/25/2025,91.42,50125050,90.97,91.50,90.80
02/24/2025,89.87,26217990,89.33,90.06,89.26
02/21/2025,89.61,46912350,88.87,89.93,88.82
02/20/2025,88.54,27913440,88.45,88.76,88.45
02/19/2025,88.21,20584300,87.95,88.45,87.885
02/18/2025,88.10,29429170,88.54,88.84,88.04
02/14/2025,89.15,27460740,89.38,89.68,89.12
02/13/2025,88.68,42718100,88.09,88.89,88.07
02/12/2025,87.23,48536210,87.29,87.60,86.8601
02/11/2025,88.43,21513020,88.53,88.68,88.375
02/10/2025,89.00,22736060,89.264,89.53,88.85
02/07/2025,89.27,31171250,89.24,89.45,88.935
02/06/2025,89.85,22509940,89.86,90.15,89.545
02/05/2025,89.89,48331180,89.45,90.175,89.39
02/04/2025,88.43,33413960,87.55,88.4499,87.48
02/03/2025,88.16,70657230,88.575,89.10,87.80
01/31/2025,87.76,48812470,88.38,88.66,87.43
01/30/2025,88.34,25094900,88.41,88.705,88.17
01/29/2025,88.01,25342750,88.43,88.615,87.63
01/28/2025,88.19,25519110,87.84,88.20,87.6591
01/27/2025,88.25,42864200,88.155,88.43,87.85
01/24/2025,87.22,21110360,86.72,87.28,86.60
01/23/2025,86.83,31949020,86.64,86.99,86.525
01/22/2025,87.51,25278410,87.87,87.98,87.32
01/21/2025,87.97,30548610,87.89,88.17,87.63
01/17/2025,87.19,29875610,87.43,87.48,87.04
01/16/2025,87.04,34651050,86.64,87.395,86.28
01/15/2025,86.76,54120730,86.695,86.975,86.395
01/14/2025,85.29,33412890,85.23,85.36,84.89
01/13/2025,85.43,33258920,85.53,85.66,85.04
01/10/2025,85.46,47115830,85.28,85.845,85.16
01/08/2025,86.03,44590770,85.47,86.20,85.34
01/07/2025,85.92,41757190,86.60,86.77,85.79
01/06/2025,86.90,30231490,87.05,87.23,86.67
01/03/2025,87.29,21962200,87.72,87.88,87.18
01/02/2025,87.57,27841300,87.80,88.115,87.21
12/31/2024,87.33,31917310,88.13,88.28,87.26
12/30/2024,87.80,48519630,87.83,88.035,87.67
12/27/2024,87.10,27262320,87.48,87.775,87.06
12/26/2024,87.82,19996220,87.21,87.96,87.20
12/24/2024,87.87,22377630,87.04,87.89,86.98
12/23/2024,87.50,32764560,88.16,88.23,87.44
12/20/2024,88.31,45542410,88.53,88.91,88.29
12/19/2024,87.81,99083310,88.07,88.385,87.505
12/18/2024,89.16,61328420,89.97,90.37,89.14
12/17/2024,90.64,23839890,90.52,90.985,90.455
12/16/2024,90.42,23482270,90.55,90.6152,90.05
12/13/2024,90.15,39485960,90.80,90.85,90.08
12/12/2024,91.08,45368390,91.64,91.746,91.00
12/11/2024,92.20,38748400,93.07,93.29,92.105
12/10/2024,93.08,28706470,93.02,93.30,92.905
12/09/2024,93.52,30509580,93.99,94.04,93.465
12/06/2024,94.39,31761530,94.72,94.85,94.02
12/05/2024,94.25,23695820,93.72,94.39,93.655
12/04/2024,94.06,35851070,92.61,94.19,92.54
12/03/2024,93.06,32768890,93.93,94.03,92.99
12/02/2024,93.87,39406030,93.27,94.1475,93.00
11/29/2024,93.97,31905740,93.78,93.985,93.44
11/27/2024,93.01,39442170,93.04,93.38,92.67
11/26/2024,92.37,31122250,92.16,92.44,91.81
11/25/2024,92.73,56858040,92.20,92.78,91.985
11/22/2024,90.39,21547550,90.51,90.70,90.15
11/21/2024,90.34,28365740,90.45,90.85,90.00
11/20/2024,90.41,27755430,90.15,90.83,90.11
11/19/2024,90.70,29585100,90.82,91.07,90.62
11/18/2024,90.24,36058670,89.66,90.59,89.424
11/15/2024,90.08,73722400,89.915,90.65,89.51
11/14/2024,90.32,53328350,90.56,91.025,90.27
11/13/2024,89.80,49009130,91.515,91.54,89.72
11/12/2024,90.66,57908370,91.37,91.85,90.51
11/11/2024,92.04,22369200,92.25,92.295,91.62
11/08/2024,92.49,56756180,92.00,92.5955,91.84
11/07/2024,91.33,56221410,90.75,91.62,90.65
11/06/2024,90.20,98895690,89.64,90.72,89.5545
11/05/2024,92.74,46986040,92.03,92.90,91.60
11/04/2024,92.25,49747590,92.28,92.57,91.63
11/01/2024,90.84,80401980,92.26,92.515,90.80
10/31/2024,92.45,52173750,92.20,92.94,91.87
10/30/2024,92.30,41951070,92.84,93.285,92.16
10/29/2024,92.03,46545200,91.17,92.06,90.9837
10/28/2024,91.89,33156460,92.27,92.29,91.415
10/25/2024,92.14,28667060,92.99,93.0375,92.02
10/24/2024,92.66,32507400,92.23,93.00,91.96
10/23/2024,92.07,33354250,91.84,92.37,91.6601
10/22/2024,92.32,32096890,92.65,92.76,92.091
10/21/2024,92.23,49504700,93.02,93.09,92.23
10/18/2024,93.87,25258630,94.05,94.28,93.86
10/17/2024,93.80,43427210,94.29,94.44,93.6701
10/16/2024,95.31,32281490,95.39,95.62,95.14
10/15/2024,94.91,46429050,94.46,95.00,94.3736
10/14/2024,93.765,28795340,93.04,93.78,92.98
10/11/2024,93.70,27406420,93.48,94.0656,93.422
10/10/2024,94.08,53667360,93.88,94.09,93.41
10/09/2024,94.45,35807680,94.67,94.905,94.23
10/08/2024,94.99,33709590,94.39,95.03,94.335
10/07/2024,94.83,42606630,94.98,95.2672,94.76
10/04/2024,95.55,56970280,95.44,95.96,95.40
10/03/2024,96.74,39677770,97.34,97.51,96.74
10/02/2024,97.66,35810760,97.36,97.73,97.06
10/01/2024,98.49,45254240,98.80,99.33,98.385
09/30/2024,98.10,34208260,98.64,98.71,97.8839
09/27/2024,98.57,28317630,98.54,98.755,98.21
09/26/2024,98.06,33332320,98.07,98.245,97.42
09/25/2024,97.83,36738240,98.26,98.32,97.79
09/24/2024,98.65,31005350,98.00,98.89,97.85
09/23/2024,98.67,35703930,98.50,99.09,98.02
09/20/2024,98.88,37067570,98.99,99.245,98.72
09/19/2024,99.26,39979820,98.92,99.31,98.77
09/18/2024,99.59,48897050,100.24,100.7266,99.54
09/17/2024,100.84,31699370,101.47,101.64,100.74
09/16/2024,101.33,30866260,100.63,101.37,100.41
09/13/2024,100.41,25722140,100.46,100.61,100.02
09/12/2024,100.14,41812530,100.36,100.55,99.69
09/11/2024,100.61,39497050,100.49,101.235,100.35
09/10/2024,100.69,31703410,99.87,100.91,99.82
09/09/2024,99.99,26961400,99.40,100.10,99.16
09/06/2024,99.56,57406400,99.55,100.78,99.1901
09/05/2024,99.57,47450880,99.34,99.6787,98.775
09/04/2024,99.01,40885160,97.88,99.03,97.81
09/03/2024,97.75,48947900,97.56,98.06,97.42
08/30/2024,96.49,42896190,97.68,97.985,96.47
08/29/2024,97.53,24988240,97.37,97.64,97.125
08/28/2024,97.85,18501410,98.01,98.20,97.725
08/27/2024,97.97,21507650,97.49,98.08,97.41
08/26/2024,98.14,23198710,98.69,98.6975,98.08
08/23/2024,98.39,32005080,98.19,98.67,97.96
08/22/2024,97.75,33453850,98.23,98.30,97.43
08/21/2024,98.73,29229980,98.67,99.20,98.21
08/20/2024,98.67,25239300,98.32,98.855,98.12
08/19/2024,97.89,25322140,97.42,98.155,97.405
08/16/2024,97.44,28540970,97.44,97.5399,97.01
08/15/2024,97.10,38723700,96.405,97.10,96.21
08/14/2024,97.89,31334060,97.55,98.16,97.5082
08/13/2024,97.28,30366940,97.30,97.36,96.98
08/12/2024,96.61,24261380,96.03,96.82,95.88
08/09/2024,96.26,32141760,96.51,96.54,96.0906
08/08/2024,95.32,37815770,95.115,95.40,94.84
08/07/2024,95.91,51337130,95.95,96.45,95.50
08/06/2024,96.59,61316860,98.15,98.41,96.59
08/05/2024,98.80,90686310,99.69,99.935,97.90
08/02/2024,98.28,91912940,97.00,98.37,96.8901
08/01/2024,95.31,77254240,95.14,95.905,95.12
07/31/2024,94.81,47445290,94.53,94.84,94.24
07/30/2024,93.85,28169820,93.75,94.05,93.30
07/29/2024,93.49,25801350,93.67,93.69,93.22
07/26/2024,92.99,34423770,92.95,93.15,92.71
07/25/2024,92.27,44999070,92.025,92.86,91.96
07/24/2024,91.52,50757120,92.59,92.85,91.47
07/23/2024,92.52,23497990,92.81,93.03,92.49
07/22/2024,92.65,36160370,93.40,93.52,92.30
07/19/2024,92.92,32164670,93.04,93.16,92.82
07/18/2024,93.47,34553080,93.68,94.14,93.38
07/17/2024,94.19,29036840,93.92,94.40,93.69
07/16/2024,94.17,36383720,93.53,94.21,93.39
07/15/2024,92.86,37918850,93.00,93.30,92.78
07/12/2024,93.94,27796480,93.53,93.94,93.34
07/11/2024,93.54,49761790,93.68,94.135,93.47
07/10/2024,92.64,23572470,92.45,92.68,92.2603
07/09/2024,92.35,30304140,92.47,92.675,91.87
07/08/2024,92.76,16095650,92.54,92.845,92.2246
07/05/2024,92.56,34895510,92.27,92.725,91.90
07/03/2024,91.80,35563310,91.17,91.89,91.085
07/02/2024,90.61,34204720,90.68,90.805,90.08
07/01/2024,89.91,49735380,90.42,91.08,89.82
06/28/2024,91.78,55119550,93.73,93.765,91.78
06/27/2024,93.52,23140770,93.52,93.71,93.42
06/26/2024,93.15,38489140,93.28,93.465,93.11
06/25/2024,94.50,23160000,94.07,94.55,94.04
06/24/2024,94.34,56939100,94.05,94.34,93.735
06/21/2024,93.96,22830880,94.24,94.479,93.59
06/20/2024,93.96,30246270,93.41,94.00,93.34
06/18/2024,94.59,26881040,93.89,94.60,93.73
06/17/2024,93.73,31040200,93.52,93.81,93.28
06/14/2024,94.67,28776710,94.42,94.84,94.24
06/13/2024,93.88,33093760,93.22,93.99,92.95
06/12/2024,92.52,42554580,93.02,93.57,92.485
06/11/2024,91.83,30329210,91.032,91.87,90.9223
06/10/2024,90.89,20593240,91.00,91.06,90.65
06/07/2024,91.50,35240480,91.83,91.83,91.40
06/06/2024,93.21,22891860,92.92,93.43,92.86
06/05/2024,93.35,43153860,93.00,93.35,92.3887
06/04/2024,92.67,42581460,92.20,92.80,91.99
06/03/2024,91.60,42272090,90.64,91.67,90.61
05/31/2024,90.45,41308830,90.48,90.66,90.25
05/30/2024,89.84,29571650,89.60,89.97,89.44
05/29/2024,88.98,45508380,89.34,89.395,88.68
05/28/2024,90.07,45973740,91.33,91.36,90.03
05/24/2024,91.38,19164430,90.97,91.47,90.90
05/23/2024,91.11,51294660,91.80,91.80,90.82
05/22/2024,91.70,38073720,91.27,91.7799,91.26
05/21/2024,91.59,15334430,91.73,91.77,91.43
05/20/2024,91.12,17922810,91.08,91.315,91.01
05/17/2024,91.39,24755010,91.64,91.80,91.34
05/16/2024,92.01,37902430,92.39,92.4205,91.94
05/15/2024,92.10,65142890,91.87,92.255,91.63
05/14/2024,90.86,25746390,90.65,90.9199,90.42
05/13/2024,90.35,23157500,90.55,90.61,90.31
05/10/2024,90.12,21913760,90.28,90.38,89.96
05/09/2024,90.63,39606720,89.87,90.77,89.82
05/08/2024,90.19,31171660,90.31,90.46,90.16
05/07/2024,90.74,30525830,90.90,91.24,90.6141
05/06/2024,90.19,23868190,89.87,90.25,89.67
05/03/2024,89.84,50066080,89.93,90.12,89.27
05/02/2024,88.94,58925390,88.21,89.01,88.025
05/01/2024,88.56,59679510,88.60,89.21,88.24
04/30/2024,88.22,41054670,88.42,88.73,88.095
04/29/2024,88.98,39228620,88.66,89.015,88.48
04/26/2024,88.24,31589820,88.245,88.605,88.05
04/25/2024,87.78,49282640,87.46,87.90,87.34
04/24/2024,88.40,48986760,88.56,88.63,87.50
04/23/2024,89.03,27222720,88.73,89.54,88.55
04/22/2024,89.00,24969050,88.68,89.12,88.645
04/19/2024,89.15,44826770,89.39,89.39,88.905
04/18/2024,88.83,43839450,89.24,89.27,88.59
04/17/2024,89.28,57946990,88.87,89.375,88.46
04/16/2024,88.30,45103240,88.05,88.58,87.785
04/15/2024,88.89,55993060,89.22,89.26,88.523
04/12/2024,90.29,47900110,90.64,90.95,90.28
04/11/2024,89.81,65751180,90.38,90.44,89.51
04/10/2024,90.22,74368940,91.20,91.30,90.05
04/09/2024,92.23,32537020,91.869,92.36,91.835
04/08/2024,91.38,37879800,91.23,91.59,91.13
04/05/2024,91.39,42495900,91.69,92.18,91.38
04/04/2024,92.68,47957410,92.63,92.76,92.04
04/03/2024,92.02,45494440,91.26,92.05,91.05
04/02/2024,92.04,43086300,91.57,92.20,91.335
04/01/2024,92.55,48945450,93.29,93.30,92.455
03/28/2024,94.62,34540430,94.49,95.02,94.32
03/27/2024,94.70,50157820,93.99,94.70,93.94
03/26/2024,93.77,34423000,93.51,93.87,93.2813
03/25/2024,93.51,24011760,93.707,93.75,93.30
03/22/2024,93.98,30262280,94.19,94.21,93.78
